"region","zone","language","residence","sex","population"
"snnpr","gedeo","koregna","urban","m",197
"snnpr","gedeo","koygogna","urban","m",20
"snnpr","gedeo","koyrigna","urban","m",13
"snnpr","gedeo","kunamigna","urban","m",12
"snnpr","gedeo","karogna","urban","m",6
"snnpr","gedeo","kusumegna","urban","m",0
"snnpr","gedeo","maliegna","urban","m",46
"snnpr","gedeo","maogna","urban","m",58
"snnpr","gedeo","marekogna","urban","m",48
"snnpr","gedeo","mashiligna","urban","m",24
"snnpr","gedeo","merigna","urban","m",53
"snnpr","gedeo","me-enigna","urban","m",54
"snnpr","gedeo","messengogna","urban","m",43
"snnpr","gedeo","mejengerigna","urban","m",0
"snnpr","gedeo","mossigna","urban","m",55
"snnpr","gedeo","mursygna","urban","m",10
"snnpr","gedeo","murlegna","urban","m",0
"snnpr","gedeo","naogna","urban","m",23
"snnpr","gedeo","nuwerigna","urban","m",5
"snnpr","gedeo","nyangatomigna","urban","m",7
"snnpr","gedeo","oromigna","urban","m",3499
"snnpr","gedeo","oydigna","urban","m",59
"snnpr","gedeo","qebenigna","urban","m",14
"snnpr","gedeo","qechemigna","urban","m",3
"snnpr","gedeo","qewamigna","urban","m",2
"snnpr","gedeo","shekacho","urban","m",10
"snnpr","gedeo","shekogna","urban","m",4
"snnpr","gedeo","shinashigna","urban","m",5
"snnpr","gedeo","sidamigna","urban","m",1182
"snnpr","gedeo","shitagna","urban","m",1316
"snnpr","gedeo","somaligna","urban","m",33
"snnpr","gedeo","surmagna","urban","m",4
"snnpr","gedeo","shegna","urban","m",0
"snnpr","gedeo","shetagna","urban","m",0
"snnpr","gedeo","tigrigna","urban","m",312
"snnpr","gedeo","tembarogna","urban","m",12
"snnpr","gedeo","tsemayigna","urban","m",0
"snnpr","gedeo","upo","urban","m",2
"snnpr","gedeo","welaitigna","urban","m",1796
"snnpr","gedeo","wergigna","urban","m",102
"snnpr","gedeo","yemsagna","urban","m",18
"snnpr","gedeo","zeysegna","urban","m",2
"snnpr","gedeo","zlmamigna","urban","m",1
"snnpr","gedeo","other.ethiopian.languages","urban","m",0
"snnpr","gedeo","english","urban","m",0
"snnpr","gedeo","other.foreign.languages","urban","m",3
"snnpr","wolyita","affarigna","urban","m",25
"snnpr","wolyita","agew-awinigigna","urban","m",3
"snnpr","wolyita","agew-kamyrnya","urban","m",123
"snnpr","wolyita","alabigna","urban","m",81
"snnpr","wolyita","amarigna","urban","m",5848
"snnpr","wolyita","anyiwakgna","urban","m",17
"snnpr","wolyita","argobigna","urban","m",20
"snnpr","wolyita","arigna","urban","m",50
"snnpr","wolyita","arborigna","urban","m",2
