"region","zone","language","residence","sex","population"
"somali","gode","gedichogna","urban","m",0
"somali","gode","gedoligna","urban","m",1
"somali","gode","goffigna","urban","m",0
"somali","gode","gumuzigna","urban","m",0
"somali","gode","guragiegna","urban","m",94
"somali","gode","guagugna","urban","m",0
"somali","gode","hadiyigna","urban","m",0
"somali","gode","hareriegna","urban","m",1
"somali","gode","hamerigna","urban","m",0
"somali","gode","irobigna","urban","m",0
"somali","gode","keffagna","urban","m",0
"somali","gode","kembatigna","urban","m",0
"somali","gode","kontigna","urban","m",9
"somali","gode","komigna","urban","m",0
"somali","gode","konsogna","urban","m",3
"somali","gode","koregna","urban","m",1
"somali","gode","koygogna","urban","m",0
"somali","gode","koyrigna","urban","m",0
"somali","gode","kunamigna","urban","m",0
"somali","gode","karogna","urban","m",0
"somali","gode","kusumegna","urban","m",0
"somali","gode","maliegna","urban","m",5
"somali","gode","maogna","urban","m",0
"somali","gode","marekogna","urban","m",0
"somali","gode","mashiligna","urban","m",2
"somali","gode","merigna","urban","m",0
"somali","gode","me-enigna","urban","m",0
"somali","gode","messengogna","urban","m",1
"somali","gode","mejengerigna","urban","m",0
"somali","gode","mossigna","urban","m",0
"somali","gode","mursygna","urban","m",0
"somali","gode","murlegna","urban","m",0
"somali","gode","naogna","urban","m",0
"somali","gode","nuwerigna","urban","m",0
"somali","gode","nyangatomigna","urban","m",0
"somali","gode","oromigna","urban","m",34
"somali","gode","oydigna","urban","m",1
"somali","gode","qebenigna","urban","m",0
"somali","gode","qechemigna","urban","m",0
"somali","gode","qewamigna","urban","m",0
"somali","gode","shekacho","urban","m",0
"somali","gode","shekogna","urban","m",0
"somali","gode","shinashigna","urban","m",0
"somali","gode","sidamigna","urban","m",0
"somali","gode","shitagna","urban","m",0
"somali","gode","somaligna","urban","m",48428
"somali","gode","surmagna","urban","m",0
"somali","gode","shegna","urban","m",0
"somali","gode","shetagna","urban","m",0
"somali","gode","tigrigna","urban","m",27
"somali","gode","tembarogna","urban","m",0
