"region","zone","language","residence","sex","population"
"affar","3","guragiegna","urban","f",214
"affar","3","guagugna","urban","f",2
"affar","3","hadiyigna","urban","f",225
"affar","3","hareriegna","urban","f",2
"affar","3","hamerigna","urban","f",0
"affar","3","irobigna","urban","f",0
"affar","3","keffagna","urban","f",2
"affar","3","kembatigna","urban","f",157
"affar","3","kontigna","urban","f",1
"affar","3","komigna","urban","f",0
"affar","3","konsogna","urban","f",0
"affar","3","koregna","urban","f",0
"affar","3","koygogna","urban","f",1
"affar","3","koyrigna","urban","f",0
"affar","3","kunamigna","urban","f",0
"affar","3","karogna","urban","f",1
"affar","3","kusumegna","urban","f",0
"affar","3","maliegna","urban","f",0
"affar","3","maogna","urban","f",2
"affar","3","marekogna","urban","f",1
"affar","3","mashiligna","urban","f",0
"affar","3","merigna","urban","f",0
"affar","3","me-enigna","urban","f",0
"affar","3","messengogna","urban","f",4
"affar","3","mejengerigna","urban","f",0
"affar","3","mossigna","urban","f",1
"affar","3","mursygna","urban","f",0
"affar","3","murlegna","urban","f",1
"affar","3","naogna","urban","f",9
"affar","3","nuwerigna","urban","f",1
"affar","3","nyangatomigna","urban","f",1
"affar","3","oromigna","urban","f",1182
"affar","3","oydigna","urban","f",0
"affar","3","qebenigna","urban","f",0
"affar","3","qechemigna","urban","f",0
"affar","3","qewamigna","urban","f",0
"affar","3","shekacho","urban","f",0
"affar","3","shekogna","urban","f",0
"affar","3","shinashigna","urban","f",0
"affar","3","sidamigna","urban","f",5
"affar","3","shitagna","urban","f",44
"affar","3","somaligna","urban","f",400
"affar","3","surmagna","urban","f",0
"affar","3","shegna","urban","f",0
"affar","3","shetagna","urban","f",0
"affar","3","tigrigna","urban","f",438
"affar","3","tembarogna","urban","f",1
"affar","3","tsemayigna","urban","f",0
"affar","3","upo","urban","f",0
"affar","3","welaitigna","urban","f",606
"affar","3","wergigna","urban","f",3
"affar","3","yemsagna","urban","f",3
"affar","3","zeysegna","urban","f",3
"affar","3","zlmamigna","urban","f",2
"affar","3","other.ethiopian.languages","urban","f",0
"affar","3","english","urban","f",0
"affar","3","other.foreign.languages","urban","f",3
"affar","4","affarigna","urban","f",3214
"affar","4","agew-awinigigna","urban","f",2
"affar","4","agew-kamyrnya","urban","f",4
"affar","4","alabigna","urban","f",1
"affar","4","amarigna","urban","f",976
"affar","4","anyiwakgna","urban","f",1
"affar","4","argobigna","urban","f",0
"affar","4","arigna","urban","f",0
"affar","4","arborigna","urban","f",0
"affar","4","bachagna","urban","f",1
"affar","4","basketigna","urban","f",0
"affar","4","benchigna","urban","f",0
"affar","4","bertagna","urban","f",0
"affar","4","bodigna","urban","f",0
